,SiteNo,Trip.date,year,month,Site,Transect,Letter,Trans_No,trans_ID,ID,observer,observer_num,lat,lon,Depth.m.,Species,Confidence,Number_Ind,Length,C,R,G,S,SG,SW,A,B,A1_size,K1_size,K2_size,Description,Comment,depth_category,a,b,method,c_t,weight
8449,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Cheilinus abudjubbe,0,1,35,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.0195,3,bayesian,T,836.0625
8450,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Cheilinus abudjubbe,0,1,32,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.0195,3,bayesian,T,638.976
8451,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Bodianus anthioides,0,1,26,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01202,3.06,bayesian,T,256.8756348
8452,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Bodianus anthioides,0,1,20,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01202,3.06,bayesian,T,115.0949462
8453,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Chlorurus sordidus,0,2,18,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.020591667,3.087051667,mean,T,308.8962112
8454,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Chlorurus sordidus,0,4,19,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.020591667,3.087051667,mean,T,730.0118892
8455,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Dascyllus trimaculatus,0,2,16,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.070306667,2.809416667,mean,C,339.5480604
8456,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Dascyllus trimaculatus,0,2,12,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.070306667,2.809416667,mean,C,151.3199834
8457,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Chaetodon austriacus,0,1,15,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.02291,3.01,bayesian,T,79.44375784
8458,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Paracheilinus octotaenia,0,1,3,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.00977,3.05,bayesian,T,0.278685511
8459,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Paracheilinus octotaenia,0,1,4,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.00977,3.05,bayesian,T,0.670158511
8460,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Apolemichthys xanthotis,0,1,16,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01751,3,mean,T,71.72096
8461,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Apolemichthys xanthotis,0,1,17,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01751,3,mean,T,86.02663
8462,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Scarus ferrugineus,0,1,27,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.02409,3,mean,T,474.16347
8463,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Hipposcarus harid,1,1,30,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.02027,3,mean,T,547.29
8464,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Coris aygula,0,1,32,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01289,3.162856667,mean,T,742.7224667
8465,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Parupeneus forsskali,0,1,21,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01202,3.09,bayesian,T,146.4070832
8466,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Parupeneus forsskali,0,30,10,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01202,3.09,bayesian,T,443.6349188
8467,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Parupeneus macronemus,0,2,11,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",synonym,middle,NA,NA,NA,NA,NA
8468,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Cephalopholis hemistiktos,0,1,12,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.0232,3,mean,T,40.0896
8469,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Caesio lunaris,1,30,15,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.0363,2.972,mean,T,3406.991905
8470,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Heniochus intermedius,0,2,17,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.005405,3,mean,T,53.10953
8471,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Aluterus scriptus,0,1,60,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.823,1.814,mean,T,1383.458715
8472,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Variola louti,0,1,25,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.0138725,3.0545325,mean,T,258.3496771
8473,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Zebrasoma xanthurum,1,3,17,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.02344,2.97,bayesian,T,317.3307503
8474,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Lethrinus borbonicus,1,1,18,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.133,2.36,mean,T,121.9817201
8475,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Arothron hispidus,0,1,40,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.065993333,2.712,mean,T,1459.777816
8476,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Chaetodon auriga,0,2,15,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.031533333,2.94081,mean,T,181.3263036
8477,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Larabicus quadrilineatus,0,1,10,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.00977,3.05,bayesian,T,10.9621203
8478,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Larabicus quadrilineatus,0,1,4,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.00977,3.05,bayesian,T,0.670158511
8479,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Labroides dimidiatus,0,2,3,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.00592,3.171643333,mean,T,0.386020304
8480,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Labroides dimidiatus,0,1,10,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.00592,3.171643333,mean,T,8.789517592
8481,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Parupeneus cyclostomus,0,1,24,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.016756667,3.036666667,mean,T,260.2729954
8482,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Aethaloperca rogaa,0,1,28,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,NA,NA,NA,NA,NA
8483,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Lethrinus borbonicus,0,1,25,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.133,2.36,mean,T,264.843953
8484,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Hezi Buba october 2020,Hezi Buba,two_observers,29.540579,34.949691,15.5,Chaetodon paucifasciatus,0,1,12,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.02291,3.01,bayesian,T,40.58454111
8485,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Cheilinus abudjubbe,0,1,32,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.0195,3,bayesian,T,638.976
8486,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Scarus ferrugineus,0,1,28,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.02409,3,mean,T,528.82368
8487,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Chaetodon fasciatus,0,2,26,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.02291,3.01,bayesian,T,832.0029425
8488,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Apolemichthys xanthotis,0,1,20,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01751,3,mean,T,140.08
8489,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Apolemichthys xanthotis,0,1,19,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01751,3,mean,T,120.10109
8490,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Hipposcarus harid,1,1,40,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.02027,3,mean,T,1297.28
8491,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Hipposcarus harid,1,1,38,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.02027,3,mean,T,1112.25544
8492,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Chaetodon austriacus,0,1,18,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.02291,3.01,bayesian,T,137.5293307
8493,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Scarus fuscopurpureus,0,1,21,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01445,3.04,bayesian,T,151.1522106
8494,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Scarus fuscopurpureus,0,1,22,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01445,3.04,bayesian,T,174.1136407
8495,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Scarus fuscopurpureus,0,1,23,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01445,3.04,bayesian,T,199.3060438
8496,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Scarus fuscopurpureus,0,1,28,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01445,3.04,bayesian,T,362.433441
8497,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Scarus fuscopurpureus,0,1,30,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01445,3.04,bayesian,T,447.0091999
8498,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Halichoeres scapularis,1,1,10,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01627,3.175,mean,T,24.34375412
8499,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Coris aygula,0,1,40,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01289,3.162856667,mean,T,1504.315886
8500,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Bodianus anthioides,0,1,24,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01202,3.06,bayesian,T,201.0716618
8501,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Parupeneus macronemus,0,2,16,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",synonym,middle,NA,NA,NA,NA,NA
8502,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Heniochus intermedius,0,2,20,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.005405,3,mean,T,86.48
8503,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Dascyllus trimaculatus,0,3,11,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.070306667,2.809416667,mean,C,177.75578
8504,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Parupeneus forsskali,0,18,10,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01202,3.09,bayesian,T,266.1809513
8505,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Variola louti,0,1,10,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.0138725,3.0545325,mean,T,15.72849735
8506,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Pomacanthus imperator,0,1,18,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.035013333,2.989333333,mean,T,197.99827
8507,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Zebrasoma xanthurum,0,3,18,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.02344,2.97,bayesian,T,376.0436005
8508,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Lethrinus borbonicus,1,2,21,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.133,2.36,mean,T,351.0097437
8509,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Lethrinus nebulosus,0,1,23,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.03743875,2.87102,mean,T,303.9969259
8510,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Scarus frenatus,1,1,42,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.032,3.06,mean,T,2966.830991
8511,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Chaetodon auriga,0,4,19,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.031533333,2.94081,mean,T,726.7771183
8512,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Coris aygula,0,1,40,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.01289,3.162856667,mean,T,1504.315886
8513,Navy,15/10/2020 0:00,2020,october,1,A,T,1T,Navy 1 A Hezi Buba Shira Salingre october 2020,Navy 1 Shira Salingre october 2020,Shira Salingre,two_observers,29.540579,34.949691,15.5,Chaetodon fasciatus,0,1,20,0,8,0,92,0,NA,0,0,18.75,NA,NA,"Patchy corals on sand, large artificial (accidental) reef at the end, only a small part of it was included in the transect",NA,middle,0.02291,3.01,bayesian,T,188.8536471
