"","Site_name","Date","year","month","Sub_site","Transect","Trans_type","trans_ID","Trans_surveyor_id","observer","observer_num_adults","lat","lon","Depth","Time_start","Time_end","Species","Amount","Length","Confidence","Object","C","R","G","S","SG","A","B","A1_size","A2_size","A3_size","K1_size","K2_size","K3_size","Habitat","Description","Notes","Photos","Logger","a","b","convertion_method"
"5660","IUI",2019-05-12,"2019","may",NA,"2","C","iui 2 Ori Frid Hezi Buba may 2019","iui 2 Ori Frid 2019 may","Ori Frid","two_observers","29.500954","34.916891",7.9,NA,NA,"Chromis viridis","6","7","0",NA,8,12,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021625,2.892,"mean"
"5661","IUI",2019-05-12,"2019","may",NA,"2","C","iui 2 Ori Frid Hezi Buba may 2019","iui 2 Ori Frid 2019 may","Ori Frid","two_observers","29.500954","34.916891",7.9,NA,NA,"Eviota punyit","1","2","0",NA,8,12,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0146223333333333,2.88026666666667,NA
"5662","IUI",2019-05-12,"2019","may",NA,"3","T","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Cheilinus lunulatus","1","50","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,3,"bayesian"
"5663","IUI",2019-05-12,"2019","may",NA,"3","T","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Parupeneus macronemus","5","12","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00688666666666667,3.26266666666667,"mean"
"5664","IUI",2019-05-12,"2019","may",NA,"3","T","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Thalassoma rueppellii","1","11","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00977,3.05,"bayesian"
"5665","IUI",2019-05-12,"2019","may",NA,"3","T","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Sufflamen albicaudatum","1","18","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00885,3.277,NA
"5666","IUI",2019-05-12,"2019","may",NA,"3","T","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Sufflamen albicaudatum","1","15","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00885,3.277,NA
"5667","IUI",2019-05-12,"2019","may",NA,"3","T","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Acanthurus nigrofuscus","2","14","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0089,3.278,"mean"
"5668","IUI",2019-05-12,"2019","may",NA,"3","T","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Parupeneus forsskali","1","25","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,3.1699,"mean"
"5669","IUI",2019-05-12,"2019","may",NA,"3","T","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Rhinecanthus assasi","1","20","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00885,3.277,NA
"5670","IUI",2019-05-12,"2019","may",NA,"3","C","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Dascyllus marginatus","5","6","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02978,3,"mean"
"5671","IUI",2019-05-12,"2019","may",NA,"3","C","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Dascyllus marginatus","2","5","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02978,3,"mean"
"5672","IUI",2019-05-12,"2019","may",NA,"3","C","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Pseudochromis olivaceus","3","6","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01175,3.01,"bayesian"
"5673","IUI",2019-05-12,"2019","may",NA,"3","C","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Eviota guttata","1","3","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00617,3.08,"bayesian"
"5674","IUI",2019-05-12,"2019","may",NA,"3","C","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Meiacanthus nigrolineatus","1","7","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0133,3,"mean"
"5675","IUI",2019-05-12,"2019","may",NA,"3","C","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Pomacentrus trichrourus","1","7","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"5676","IUI",2019-05-12,"2019","may",NA,"3","C","iui 3 Ori Frid Hezi Buba may 2019","iui 3 Ori Frid 2019 may","Ori Frid","two_observers","29.501299","34.916955",3.6,NA,NA,"Pomacentrus trichrourus","1","6","0",NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
"5677","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Zebrasoma xanthurum","2","18","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02344,2.97,"bayesian"
"5678","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Zebrasoma xanthurum","1","20","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02344,2.97,"bayesian"
"5679","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Zebrasoma xanthurum","2","17","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02344,2.97,"bayesian"
"5680","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Ctenochaetus striatus","1","18","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137,3.083,"mean"
"5681","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Ctenochaetus striatus","1","16","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137,3.083,"mean"
"5682","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Ctenochaetus striatus","1","20","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137,3.083,"mean"
"5683","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Cheilinus abudjubbe","1","32","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195,3,"bayesian"
"5684","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Chaetodon paucifasciatus","2","15","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02291,3.01,"bayesian"
"5685","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Cheilinus lunulatus","1","38","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,3,"bayesian"
"5686","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Parupeneus macronemus","1","15","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00688666666666667,3.26266666666667,"mean"
"5687","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Parupeneus macronemus","6","10","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00688666666666667,3.26266666666667,"mean"
"5688","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Thalassoma rueppellii","1","12","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00977,3.05,"bayesian"
"5689","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Chlorurus gibbus","1","36","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0248134375,2.93332291666667,NA
"5690","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Scarus ferrugineus","1","36","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02092,2.97225,"mean"
"5691","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Pseudanthias squamipinnis","10","5","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0569,2.65,"mean"
"5692","IUI",2019-05-12,"2019","may",NA,"4","T","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Thalassoma rueppellii","3","6","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00977,3.05,"bayesian"
"5693","IUI",2019-05-12,"2019","may",NA,"4","C","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Dascyllus marginatus","5","8","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02978,3,"mean"
"5694","IUI",2019-05-12,"2019","may",NA,"4","C","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Pseudochromis olivaceus","3","6","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01175,3.01,"bayesian"
"5695","IUI",2019-05-12,"2019","may",NA,"4","C","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Pseudochromis olivaceus","1","7","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01175,3.01,"bayesian"
"5696","IUI",2019-05-12,"2019","may",NA,"4","C","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Sebastapistes cyanostigma","2","8","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123,3.02,"mean"
"5697","IUI",2019-05-12,"2019","may",NA,"4","C","iui 4 Ori Frid Hezi Buba may 2019","iui 4 Hezi Buba 2019 may","Hezi Buba","two_observers","29.501178","34.916891",3.6,NA,NA,"Trimma barralli","1","5","0",NA,16,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00891,3.07,"bayesian"
"5698","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Zebrasoma desjardinii","1","6","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113,3.1805,NA
"5699","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Chlorurus gibbus","1","45","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0248134375,2.93332291666667,NA
"5700","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Thalassoma rueppellii","1","17","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00977,3.05,"bayesian"
"5701","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Thalassoma rueppellii","1","15","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00977,3.05,"bayesian"
"5702","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Thalassoma rueppellii","1","14","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00977,3.05,"bayesian"
"5703","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Thalassoma rueppellii","3","12","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00977,3.05,"bayesian"
"5704","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Acanthurus nigrofuscus","1","12","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0089,3.278,"mean"
"5705","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Acanthurus nigrofuscus","4","11","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0089,3.278,"mean"
"5706","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Zebrasoma xanthurum","6","15","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02344,2.97,"bayesian"
"5707","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Zebrasoma xanthurum","1","17","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02344,2.97,"bayesian"
"5708","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Zebrasoma xanthurum","1","16","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02344,2.97,"bayesian"
"5709","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Chlorurus sordidus","2","14","1",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02028,3.08733333333333,"mean"
"5710","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Scarus ferrugineus","1","30","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02092,2.97225,"mean"
"5711","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Pseudanthias squamipinnis","4","10","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0569,2.65,"mean"
"5712","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Pseudanthias squamipinnis","5","11","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0569,2.65,"mean"
"5713","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Ctenochaetus striatus","2","14","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137,3.083,"mean"
"5714","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Ctenochaetus striatus","1","12","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137,3.083,"mean"
"5715","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Cephalopholis hemistiktos","1","20","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175,3,"mean"
"5716","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Chaetodon paucifasciatus","3","10","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02291,3.01,"bayesian"
"5717","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Oxycheilinus mentalis","1","12","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01622,2.95,"bayesian"
"5718","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Chlorurus sordidus","2","14","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02028,3.08733333333333,"mean"
"5719","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Parupeneus macronemus","2","12","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00688666666666667,3.26266666666667,"mean"
"5720","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Chlorurus sordidus","1","12","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02028,3.08733333333333,"mean"
"5721","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Chlorurus sordidus","1","10","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02028,3.08733333333333,"mean"
"5722","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Epinephelus fasciatus","1","30","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01945,2.9315,"mean"
"5723","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Parupeneus forsskali","1","20","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,3.1699,"mean"
"5724","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Rhinecanthus assasi","1","25","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00885,3.277,NA
"5725","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Chlorurus sordidus","1","6","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02028,3.08733333333333,"mean"
"5726","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Centropyge multispinis","1","10","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0302,2.89,"bayesian"
"5727","Japanease_gardens",2019-05-12,"2019","may",NA,"1","T","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Hologymnosus annulatus","1","10","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,3.06,"bayesian"
"5728","Japanease_gardens",2019-05-12,"2019","may",NA,"1","C","japanease_gardens 1 Ori Frid Hezi Buba may 2019","japanease_gardens 1 Ori Frid 2019 may","Ori Frid","two_observers","29.504442","34.919058",4.4,NA,NA,"Pomacentrus trichrourus","3","8","0",NA,64,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02058,3,"mean"
